resource_state,name,distance,moving_time,elapsed_time,total_elevation_gain,type,sport_type,id,start_date,start_date_local,timezone,utc_offset,location_city,location_state,location_country,achievement_count,kudos_count,comment_count,athlete_count,photo_count,trainer,commute,manual,private,visibility,flagged,gear_id,start_latlng,end_latlng,average_speed,max_speed,has_heartrate,average_heartrate,max_heartrate,heartrate_opt_out,display_hide_heartrate_option,elev_high,elev_low,upload_id,upload_id_str,external_id,from_accepted_tag,pr_count,total_photo_count,has_kudoed,athlete.id,athlete.resource_state,map.id,map.summary_polyline,map.resource_state,average_cadence,workout_type
2,Windy canceled 8km + rainy,4006.1,1120,1378,30.6,Run,Run,10217288730,2023-11-14T15:07:41Z,2023-11-14T16:07:41Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,5,0,0,1,0,False,False,False,False,everyone,False,,"[48.158525666221976, 17.064350210130215]","[48.14512090757489, 17.076339181512594]",3.577,8.084,True,173.0,185.0,False,True,199.8,144.4,10941908593,10941908593,15E90844-9B12-4152-9957-FDD862B3E542.fit,False,0,0,False,95198974,1,a10217288730,c{|dHerdgBvAcD^gAjAiCb@gAvBeFxA_C|BeEp@{Ad@mAj@iARk@x@{Af@sA\g@POJGPA|AATBVFn@Fn@K~BCXBtA@l@A`@FxACX?j@CrA?~APVF^F^NRBrAn@b@NbAn@VFLCT_@`@],2,,0.0
2,Morning Walk,1880.4,1053,2799,66.6,Walk,Walk,10215215280,2023-11-14T06:58:54Z,2023-11-14T07:58:54Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15817605704069, 17.064871564507484]","[48.15416246652603, 17.072023171931505]",1.786,5.218,True,107.4,138.0,False,True,220.4,161.4,10939754293,10939754293,BA6413EE-89E2-487A-BA24-75B9EE243DED.fit,False,0,0,False,95198974,1,a10215215280,ae}dHkycgBc@XK?Qk@Ms@I_AKg@GKa@DCCYyAGgAMq@YoAGqAIQWSM]B]FMSb@C@@Dl@l@HBHAJQNo@P[LQ~@Yx@Yb@EPDVNV^`@b@`@XN@RCrA[HIJSV{@Ti@HM\S^q@p@gBVe@d@kABCHBFAZUlA{BRg@Va@Xq@RW,2,,
2,Night Workout,0.0,2107,2107,0.0,Workout,Workout,10208577832,2023-11-12T21:53:23Z,2023-11-12T22:53:23Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,73.0,92.0,False,True,0.0,0.0,10932853647,10932853647,6675B0BA-FF1D-4644-B0E5-F96E0512CC5B.fit,False,0,0,False,95198974,1,a10208577832,,2,,
2,Evening Table Tennis,0.0,3968,3968,0.0,Workout,TableTennis,10207730997,2023-11-12T17:42:31Z,2023-11-12T18:42:31Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,1,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,120.1,150.0,False,True,0.0,0.0,10931970405,10931970405,823C404D-50A1-4BD0-8D09-5142DF165841.fit,False,0,1,False,95198974,1,a10207730997,,2,,
2,Afternoon Walk,4428.0,2861,3359,22.4,Walk,Walk,10207297335,2023-11-12T16:17:24Z,2023-11-12T17:17:24Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,1,0,1,0,False,False,False,False,everyone,False,,"[48.13995840959251, 17.0977071672678]","[48.15069118514657, 17.064435202628374]",1.548,13.2,True,101.6,132.0,False,True,154.3,142.5,10931519986,10931519986,6551099307187367d3b14a9b.fit,False,0,0,False,95198974,1,a10207297335,kjydH}|igBCR[r@G~@EPEh@B^Gb@m@xB?RDl@OjAI\ExAQbAEb@S`AA^KZAl@AN[fABf@DNAHKFQGS@LvCGAOJMZEpAIl@Al@Gr@?^GdAGp@KZAb@I`Ae@fDQ~AAp@EHWRe@B[C[@QHMLOjAQfCWzAAr@YpBK^UbBKb@MZa@jBq@`B_@`@_@zAa@p@Wh@UZM^MVGTMXK|@O\W|@MXUZWn@Qp@QXMLYl@MN]TOVSEO@OF}@jAeAz@WZSN_@p@Un@AFFT?FWh@Ol@K`AMzIK~BIx@AtAO|DAr@HnAArAE`@@tCADC@KESAGFCLFvABX@~DFn@Ir@Dj@Cn@U`@KhAMRWt@g@bA[Z_@ZI@]Wi@IIEg@ZORABCADQRC@IFFAE@OABEEJGFKDA@EFEDI`@M?ECQ@CB@AFUAMHO@MFI^EOUHK?AP@BJGFUB?IXC@CE@EEBUSAEJCUXBBNGJOBKBRCJGHKBECGUCRF?HG?KQNB?@EFGD@JFUCNB\NQEBICJ@DOOGABMHRD\A`@@FEPALBn@LPBXCDaAp@q@\{BdAyDzBqBfAOFGAGGk@qC?UBUJUPUrCiB,2,60.3,
2,Recovery Run Easy Pace,8012.4,2579,2830,86.4,Run,Run,10206908939,2023-11-12T15:29:58Z,2023-11-12T16:29:58Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,15,1,0,1,0,False,False,False,False,followers_only,False,,"[48.15842860378325, 17.06419514492154]","[48.13982538878918, 17.0980576146394]",3.107,7.571,True,172.2,182.0,False,True,208.4,132.0,10931115878,10931115878,220FAED4-538F-4BB5-A442-31C63A98815E.fit,False,3,1,False,95198974,1,a10206908939,k{|dHsqdgBRm@Ta@p@mBt@uAl@yAV}@R]j@wAtA}C\o@jCgEb@{@V_@p@kBx@cBTq@bAcBLi@b@eANSVKTGTAr@@\Fn@CbCD`BE~@?^AbBD|@@\A~@Df@Ax@Dx@HZ?lAZ~Ax@`@NNNPCX\ZP|@e@ZWp@_@n@y@ZKb@KJ@HB`@TF@J?ZOFARF`@Dr@Z^Xn@Tb@HZBPDp@BVDHCHOL{@b@}Bn@wHNs@PkBZsFNaAf@oEPoBN}@LaBXgBJsAXqBLqAf@aETyCJe@P}APoAPyBNmARyCHa@VmCNg@JeAJe@Cm@JmALu@De@f@aCDe@Z}BBu@J]Dm@\{BBo@\gCLoAReEHuAD}A@yCHaBDuAAc@FuA@gCFgCAwBHgD?iCDa@Ci@@u@FmEDy@AiDES@a@KsGAmBCg@@s@CoACUMg@EmB]{BWwCSqACi@UqBQ]CSAoAMq@KmBScBCgAQcA?e@Gg@A[W{@@kAEc@[qAIUO_A?WNwAHOH_@H}B?g@Du@F_@BCJAh@H`@JZ?TVDAHMH[Ns@Dq@Hi@HwBByAFqA@iBRkB?JGVEn@GtBEd@K|C?v@GbA@jAMfBIJI@_@GOMUc@MIIAOAe@DMFINIv@G|@Bh@GVEv@Mp@GvANxAb@~APjAB`BDdAR~@B`ANd@?d@LvABh@F|@h@`FZxBPxBJp@@f@VdBNnCLp@AnBHjBBhEHxBAdADhCE~BC`@CfA@v@C\KxC@dAArBIbECdE,2,,0.0
2,Afternoon Weight Training,0.0,2796,2796,0.0,WeightTraining,WeightTraining,10207296835,2023-11-12T14:45:44Z,2023-11-12T15:45:44Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,88.7,143.0,False,True,0.0,0.0,10931519512,10931519512,6551098ad2ab1951d96d82e1.fit,False,0,0,False,95198974,1,a10207296835,,2,,
2,Morning Walk,2549.0,2231,7679,94.2,Walk,Walk,10207297208,2023-11-12T08:10:13Z,2023-11-12T09:10:13Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,followers_only,False,,"[48.14989121630788, 17.06261440180242]","[48.149958439171314, 17.049260772764683]",1.143,12.4,True,84.3,140.0,False,True,237.0,147.4,10931519747,10931519747,6551098853faad7634cb7619.fit,False,0,0,False,95198974,1,a10207297208,gg{dHiccgBBv@H|@DbAHfA?p@LjAATLp@Fx@?JHdACJSPCx@DLF@NADBBHAl@Bj@ERjAn@uAp@Qb@?f@OxAAt@@V_`@xf@IKEDOBABp@U?LCOCCUv@DJAFEB?FJTBAAK@DOc@@KMR?EN_@X[NKf@q@FKBUDALDR?PF\EL@XIJFB?FEd@SPO^CL@HFBNATGGE]@YAWLa@d@a@L?PFTA\ITBNCJFEHFDFAPGNFN@?MDKEKBCEBG@MIC?FOGA@EEFC?IGG@DI@SFF@L@OS@@RJFGT?DB?FK?IK[JKDDBCDOLEKbCDFFI@KBDE\NIKp@Bb@C\BRBFBAJc@XKFP\JTN,2,52.5,
2,Afternoon Walk,2585.0,1823,2330,34.1,Walk,Walk,10194897837,2023-11-10T16:53:56Z,2023-11-10T17:53:56Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,followers_only,False,,"[48.154319962486625, 17.072715181857347]","[48.15854720771313, 17.06420478411019]",1.418,13.4,True,97.2,141.0,False,True,201.1,167.0,10918641095,10918641095,654e6a3423a00a114b81a79f.fit,False,0,0,False,95198974,1,a10194897837,wm|dHifegBQFa@\g@jAOPKPi@`@Eh@a@h@a@r@MJOSYG?EEAGH_@pAUd@U[BIF@JN_Bt@f@`@LP@BCLD\ALMXg@`A,2,56.2,
2,Lunch Weight Training,0.0,2119,2119,0.0,WeightTraining,WeightTraining,10193286391,2023-11-10T11:18:00Z,2023-11-10T12:18:00Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,67.5,97.0,False,True,0.0,0.0,10916974345,10916974345,654e1a89f908723edf503a9d.fit,False,0,0,False,95198974,1,a10193286391,,2,,
2,Morning Walk,2635.0,2288,3929,21.3,Walk,Walk,10192454480,2023-11-10T06:51:04Z,2023-11-10T07:51:04Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,followers_only,False,,"[48.158611161634326, 17.06408961676061]","[48.15396800637245, 17.07187682390213]",1.152,6.2,True,92.3,117.0,False,True,210.3,167.0,10916104841,10916104841,654de3da165697641455dec5.fit,False,0,0,False,95198974,1,a10192454480,mj}dHkddgBOk@Ca@KSS}AEMSQO[?CCABJCJE?BEB?NBHIFTRPF??Q^QAGGAF?f@NJ?zCrAVYD?TJXCRKXCNMRCZQJQJ]FU@W\_ANk@Ra@PGPYh@qALORo@^u@JYRYT?LG^e@h@w@HIDQ|@wBXQ\g@,2,62.6,
2,Afternoon Walk,1996.0,1607,2143,34.7,Walk,Walk,10189292666,2023-11-09T16:10:47Z,2023-11-09T17:10:47Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,followers_only,False,,"[48.15396482124925, 17.07266396842897]","[48.15851837396622, 17.064214423298836]",1.242,4.8,True,100.7,132.0,False,True,201.7,167.0,10912840282,10912840282,654d0df1a6d45254e716c59c.fit,False,0,0,False,95198974,1,a10189292666,il|dH_gegB[\y@REh@GHSLQV{@pBEPMR]Vs@R{@h@KL[j@ELE^M^@RDFARWf@?DRs@?G_@m@?OBOCa@BM]JJ^MJ?LFNPR@PNZ?FOp@KRCNMP,2,56.0,
2,Afternoon Weight Training,0.0,2482,2482,0.0,WeightTraining,WeightTraining,10189292527,2023-11-09T13:39:06Z,2023-11-09T14:39:06Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,followers_only,False,,[],[],0.0,0.0,True,72.6,95.0,False,True,0.0,0.0,10912840212,10912840212,654d0df0d92b4e6db4733289.fit,False,0,0,False,95198974,1,a10189292527,,2,,
2,Afternoon Walk,1377.0,1083,3441,9.5,Walk,Walk,10188373523,2023-11-09T12:32:32Z,2023-11-09T13:32:32Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,followers_only,False,,"[48.15870403312147, 17.06440318375826]","[48.153830375522375, 17.071835165843368]",1.271,3.2,True,92.5,109.0,False,True,198.8,167.0,10911886127,10911886127,654cdf68f09f3f3e0ecd83c0.fit,False,0,0,False,95198974,1,a10188373523,_{|dH{qdgBFKPCJGR]T}@FMPQFWl@yAZ_@BAR@JG\g@Lc@PYHQn@mAd@kAz@u@,2,59.1,
2,Morning Walk,1736.0,1134,1693,5.1,Walk,Walk,10186996152,2023-11-09T07:38:06Z,2023-11-09T08:38:06Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,followers_only,False,,"[48.15878399647772, 17.06436320208013]","[48.15390723757446, 17.0717488322407]",1.531,3.2,True,87.3,99.0,False,True,195.9,167.0,10910458429,10910458429,654c95ce06970779dfdab758.fit,False,0,0,False,95198974,1,a10186996152,y{|dH{qdgBNSb@}@F]Pc@HYHMHUf@g@HQFg@T_@BCD@Vf@B@BAZi@X_@f@eAJQ\}@Hk@TWl@e@,2,59.0,
2,Night Table Tennis,0.0,4657,4657,0.0,Workout,TableTennis,10185249093,2023-11-08T20:39:39Z,2023-11-08T21:39:39Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,127.5,154.0,False,True,0.0,0.0,10908648486,10908648486,3A2D322D-AE11-40B9-837C-6D83B027891D.fit,False,0,0,False,95198974,1,a10185249093,,2,,
2,Afternoon Run Crowded Stadium,10551.8,3197,4245,148.6,Run,Run,10184033813,2023-11-08T16:55:37Z,2023-11-08T17:55:37Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,13,1,0,1,0,False,False,False,False,everyone,False,,"[48.15837110392749, 17.06425909884274]","[48.1450651679188, 17.078166352584958]",3.301,9.306,True,173.6,183.0,False,True,205.8,132.8,10907405487,10907405487,7F2444AF-7202-491C-B5A0-C3DE6B8537A9.fit,False,7,1,False,95198974,1,a10184033813,_{|dHgrdgBdB_EZ}@|@_CT_@n@mBXg@Vq@j@gAfAcBf@cAhAkBhAcCVq@t@yANi@r@mAh@}A`@w@LMNEj@Ep@DnA@`@B~@Ab@B\C`@@RCRB^Cx@Df@Ct@B`@At@@b@Ar@Lb@GdABl@LJ?ZF\BPN~@d@j@HNJXFHFPE?BZb@RLF@DCN]NSXM\Wb@I`@c@HYFKr@m@RYLK@K,2,,0.0
2,Afternoon Walk,1622.0,1327,1555,34.6,Walk,Walk,10183344280,2023-11-08T15:32:37Z,2023-11-08T16:32:37Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15425919368863, 17.071689572185278]","[48.15833916887641, 17.064302433282137]",1.222,3.4,True,96.0,121.0,False,True,201.8,167.0,10906696063,10906696063,654bb2cec29cb603e9e310e7.fit,False,0,0,False,95198974,1,a10183344280,wo|dHudegBGFERMvAKBS?GDEZOVENS`@UV_@Va@BCB?DC@ENCZITWp@k@x@Kb@Q^Mb@EFK?KF,2,55.8,
2,Morning Walk,1873.0,1322,5138,5.2,Walk,Walk,10181508611,2023-11-08T08:39:41Z,2023-11-08T09:39:41Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.158668829128146, 17.06420637667179]","[48.154028775170445, 17.071791999042034]",1.417,12.952,True,89.8,113.0,False,True,200.0,167.0,10904792346,10904792346,654b5d8c62e4de42fa3a1653.fit,False,0,0,False,95198974,1,a10181508611,m{|dH{pdgBZm@TGPSNi@PYPm@lAsCBAHBH?FAHIhA{Bf@qAXi@R_@TQ,2,64.7,
2,Evening Walk,3268.0,3521,8539,2.7,Walk,Walk,10179152034,2023-11-07T19:12:57Z,2023-11-07T20:12:57Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],0.928,17.6,True,73.4,108.0,False,True,201.2,194.0,10902350096,10902350096,654aadccd7102d5c988eceda.fit,False,0,0,False,95198974,1,a10179152034,,2,53.0,
2,Afternoon Ride,9813.0,2601,4359,86.4,Ride,Ride,10177770288,2023-11-07T16:35:08Z,2023-11-07T17:35:08Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15845760516822, 17.0642352104187]","[48.15822081640363, 17.064279969781637]",3.773,10.2,True,78.1,147.0,False,True,201.7,141.1,10900935336,10900935336,654a78a1a398794452de8d93.fit,False,0,0,False,95198974,1,a10177770288,y{|dH}qdgBf@sAnEaKnBuEp@mA~@sAfBcDzBwE`@eA~@eBl@}A^k@b@KZCdD@bHF~G?`BDt@H|A^rAt@^LLNBRRMFDRXHDDIXs@LQ^i@^_@t@m@`@Yd@Kd@UTQ\_@LSFS`AuBF[l@wAbAqCxCuH|@uBNa@d@iBh@uCnAuJhDo[l@_Gb@_DJkAPwA^uAjAqCtAqDZyAb@}DVaDBMHOFc@Dm@Fa@HeAPaDDyA?oAB}@BwEF}BD}BBsBCm@PiJ@yBG{@@OHQ?LEJAT?dBGtECzFG~@C`B@bDEl@ErCOpGIrBAdAS`EIrAQxAQjCY`BUrBIb@y@dH_@bCAh@e@rCATMzAQxAM^En@Mf@Er@KdAGtAqDd\O`AyApMy@jJQzAi@hH[lCGhAOd@Q`@Y^Kd@Cn@D^?rAC`AKz@e@zAEVM`@UtBEz@A`AOdCKt@EJMPIFk@HQ@QGY]][S[Ik@GaAAeBCMIK}A{@a@U{@[u@c@]Ic@YGAMLYrASJG?EG?IDcA?u@C?AH?l@CDa@CS@u@EOEEEYm@W[UGi@?e@BKDU?IGO[EEE?CBBDCDEUATw@`@cAx@[SSGeA?UBy@?s@CiCDs@Eo@@UAqADs@A{@B}@E{@BGCIIKAOJOTSPa@j@gCjCuAdAe@lA_@p@Wj@QVm@lAUREBCEGUIKOAIMCEA[KMGCS@GBORGACB_@x@CN?EIVCWISRTEEDBEKB@AEFJCAAFIH@RALKXCV?HPf@?BLLBHAp@q@bBKJEROJk@~@AF{@VS?WEi@_@_@g@[UKCC@AHKbAPHNBFHJV?^DC?GCYCIa@_@CKDQ\S,2,,
2,Afternoon Walk,1908.0,1573,3016,25.2,Walk,Walk,10177769119,2023-11-07T15:21:18Z,2023-11-07T16:21:18Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15843204036355, 17.06402398645878]","[48.158412761986256, 17.064294386655092]",1.213,4.0,True,91.3,110.0,False,True,211.8,195.2,10900934262,10900934262,654a78980c15f12632c5c352.fit,False,0,0,False,95198974,1,a10177769119,qi}dHa_dgBKIGMM{@Mi@m@wFSOGQAEFK?MSPRd@KCF?RLOCK@@DR?LFVj@BTFTZjDFRBb@HXD^BB,2,54.5,
2,Evening Weight Training,0.0,1481,1481,0.0,WeightTraining,WeightTraining,10177769347,2023-11-06T18:06:10Z,2023-11-06T19:06:10Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,79.7,122.0,False,True,0.0,0.0,10900934540,10900934540,654a789aec5a9f4422a3190b.fit,False,0,0,False,95198974,1,a10177769347,,2,,
2,Afternoon Walk,448.8,48,198,0.0,Walk,Walk,10170640013,2023-11-06T14:26:16Z,2023-11-06T15:26:16Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],9.35,2.268,True,103.8,107.0,False,True,139.6,137.0,10893511929,10893511929,10900D04-1EE2-493F-93A4-BAB3C0CB45C8.fit,False,0,0,False,95198974,1,a10170640013,,2,,
2,Night Weight Training,0.0,1115,1115,0.0,WeightTraining,WeightTraining,10167840212,2023-11-05T22:24:18Z,2023-11-05T23:24:18Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,62.6,74.0,False,True,0.0,0.0,10890542719,10890542719,65481b761016b32545ddd75c.fit,False,0,0,False,95198974,1,a10167840212,,2,,
2,Evening Walk,810.0,981,981,0.0,Walk,Walk,10166583480,2023-11-05T17:33:13Z,2023-11-05T18:33:13Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.826,3.0,True,87.8,120.0,False,True,0.0,0.0,10889223580,10889223580,6547d5fd3f2de837c806c61d.fit,False,0,0,False,95198974,1,a10166583480,,2,58.9,
2,Evening Table Tennis,0.0,1137,1137,0.0,Workout,TableTennis,10166475067,2023-11-05T17:12:56Z,2023-11-05T18:12:56Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,101.6,145.0,False,True,0.0,0.0,10889110194,10889110194,0D46D09E-841A-45BD-8B53-F82FADB8F8BA.fit,False,0,0,False,95198974,1,a10166475067,,2,,
2,Afternoon Weight Training,0.0,3760,3760,0.0,WeightTraining,WeightTraining,10166263987,2023-11-05T15:53:46Z,2023-11-05T16:53:46Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,72.6,88.0,False,True,0.0,0.0,10888889832,10888889832,6547c96685834014326aa5c0.fit,False,0,0,False,95198974,1,a10166263987,,2,,
2,Afternoon Walk,1097.0,1107,3649,18.1,Walk,Walk,10165705256,2023-11-05T14:34:36Z,2023-11-05T15:34:36Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,[],[],0.991,3.4,True,77.5,97.0,False,True,209.8,189.9,10888305093,10888305093,6547b6812891d862c0f95b96.fit,False,0,0,False,95198974,1,a10165705256,,2,50.8,
2,Lunch Weight Training,0.0,4728,4728,0.0,WeightTraining,WeightTraining,10164012298,2023-11-05T10:26:07Z,2023-11-05T11:26:07Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,70.1,84.0,False,True,0.0,0.0,10886534899,10886534899,654780c0d92f2f19477b9073.fit,False,0,0,False,95198974,1,a10164012298,,2,,
2,Morning Walk,5286.0,2143,5174,105.7,Walk,Walk,10163187678,2023-11-05T08:34:00Z,2023-11-05T09:34:00Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15731842070818, 17.06298236735165]","[48.149766409769654, 17.04953762702644]",2.467,14.4,True,78.5,103.0,False,True,237.3,145.5,10885676076,10885676076,6547696b37caba15b5cf3427.fit,False,0,0,False,95198974,1,a10163187678,_l|dHq|cgB|Bw@fDcAtHsBjCk@fBc@l@QlCi@N?XL`@`@NZBHATUlAE\DRJFP?VCdBe@nB_@~@]P?FBDPBhAGjAS`BUr@e@|@u@t@wA~@_Av@QDCC@EBCDHWVGRET?j@DtAZnEv@xNPxBFj@L^LRHDVD^G^Dd@@XDVLNVH\@^E^IZOV[TQD]@aBC}@Gc@@a@L{@b@WTOZEX?ZDf@Lb@NRNNPJb@HVJRTH`@Bv@@dCAlACl@Ib@Wh@URqA~@s@b@k@Pi@Fw@@YD]XIJKXM~@GzEU|FCpCGlAA~CK~AKb@GLQT_@RUDU?yDWsCKqASSEOKDCH@ZJD?BIJkAE}@DwAC_@FcAm@iBIKKGGF@@DGFB@DCBCA?DOI@HCOKQB??EE@AEB?CALDCCAA?DCCJLEMCCB?DJAAJFACISADA@KGFRJCHHCCC?JPX?LSPEPg@D]jARx@BTIPCXUXCH@PZXRBAJFJAJBX?VCJPB?DOJIb@GVITCBB@NNZCSBKHSFEH@JPFDr@VNATDDM@O,2,52.6,
2,Afternoon Run With Dawe...,6821.1,2584,2711,108.4,Run,Run,10160067490,2023-11-04T16:34:46Z,2023-11-04T17:34:46Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,12,0,0,1,0,False,False,False,False,everyone,False,,"[48.15840614028275, 17.064363369718194]","[48.15712094306946, 17.069967426359653]",2.64,4.766,True,159.8,180.0,False,True,197.0,139.2,10882362285,10882362285,C0A804AB-236E-4819-9F58-7E46CFB0F7F7.fit,False,3,0,False,95198974,1,a10160067490,yz|dHqrdgB`@Oh@oATu@PWVs@Xm@FIHE\IRUdBiDTq@R]xAuAV]zBuBf@q@PMJAb@DdEB~DIxAApDHnCAXHf@_@|@k@DEFU@P@KFIBFFXFB`A@h@D\?LD^z@RTJBdAFj@?BG@g@BI?b@GpAG?AEFq@FWAiBDsBJsBRsAh@{AJOVYdAq@TIFGLc@JM\IZSRiA^]X]NArBuELUf@gAPWLAHFXJ^\?BFVBZC^GNCACK?IFIG]K]IKSKMCSBOHIJ]`A{@nBGXCl@Lh@FJPJPDJAJENQLSxAuDBY?WCQSa@OI]CKBMJMRyApDEh@B^JZNPPDP@JETYtA_DNi@BYCYKYOQOK]BIBQRaAxB]bAEh@F^HXJNJDNBRCPOJONg@t@aBZ{@BWAWCOKUSQSGQ@IDONkAjCYz@Eh@BZNb@ZNP@HCNKHMZy@v@cBNk@BW?YCOSa@GGSEO@KBOLgBfEEV@^DTJXHHRFR?HEZYFUrAgDF_@AYG[MQIGQGWDQJMRaAvB]~@Cd@@PFZNTPHR@PCHGLOh@wAh@gANe@BOCi@IYMQGGUEWDQNKPo@vAm@`BCN?XBNLd@LNLBN@PEHG|AgDPq@Fc@CQGt@W^EL?@FEVi@?DUp@oArCG^BJKVO@OHUAGG]BOMOEQOC@CHMBUOMOO?_@n@i@BKFe@r@eAfAm@|@a@v@SYUQSCSQWGc@UWU]Kw@M]MOCsCO{AASDkACc@@g@AgC@cCGKBKHUAMIWC[Fu@@[Ec@BUFQNWd@g@tAcAtBI\a@r@Ql@OLO`@u@|AcAhBGNo@`A,2,,0.0
2,Afternoon Workout,0.0,3607,3607,0.0,Workout,Workout,10159313577,2023-11-04T14:15:19Z,2023-11-04T15:15:19Z,(GMT+01:00) Africa/Algiers,3600.0,,,,0,0,0,1,0,True,False,False,False,everyone,False,,[],[],0.0,0.0,True,83.0,99.0,False,True,0.0,0.0,10881576272,10881576272,6546606ef9a2286694b6bbda.fit,False,0,0,False,95198974,1,a10159313577,,2,,
2,Lunch Walk,1321.0,1089,2649,21.7,Walk,Walk,10158008273,2023-11-04T10:59:48Z,2023-11-04T11:59:48Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15847361460328, 17.064300840720534]","[48.15832642838359, 17.06421601586044]",1.213,3.6,True,88.9,103.0,False,True,212.4,195.2,10880207685,10880207685,65462eaec661c719bb16e932.fit,False,0,0,False,95198974,1,a10158008273,ui}dHu~cgBO[Ku@A[B[?[E_@KWY{AE}@EOYe@CMKACIz@v@CKC?@RB@Ep@?v@JnALZBLPzAPv@AL@DLFHEHB,2,54.3,
2,Morning Walk,1712.0,1356,1540,29.5,Walk,Walk,10157066192,2023-11-04T08:57:20Z,2023-11-04T09:57:20Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.15842877142131, 17.06394880078733]","[48.158476799726486, 17.065024031326175]",1.263,10.0,True,93.1,110.0,False,True,203.9,172.9,10879227397,10879227397,65460e80c57ae91a88f82530.fit,False,0,0,False,95198974,1,a10157066192,_||dHipdgBL[T]h@}AASg@q@KSES@KBE^ILOGdCOo@CCEL?X,2,55.0,
2,Afternoon Walk,2180.0,2254,4737,36.5,Walk,Walk,10148732622,2023-11-02T15:49:50Z,2023-11-02T16:49:50Z,(GMT+01:00) Europe/Bratislava,3600.0,,,,0,0,0,1,0,False,False,False,False,everyone,False,,"[48.153865579515696, 17.072030380368233]","[48.15843841060996, 17.064300840720534]",0.967,3.4,True,91.0,129.0,False,True,201.0,167.0,10870472641,10870472641,6543d8b53cc83a41c0109ea5.fit,False,0,0,False,95198974,1,a10148732622,cm|dH_fegB]TW^]x@i@~@c@dAIDw@Rk@d@G?OKI@y@tBC@EEAKQ]ME_AE@RNl@BPLXRTH\AZCNQl@O\,2,64.9,
